FSSLTDE2,FSSTDDE2,FSERNDED,RAWNET,FSASSET,TANF_IND,RAWERND,REALPROP,FSOTHUN,FSNONCIT,CERTHHSZ,FSSLTDED,FSTANF,FSTOTDED,FSNK0T4,FSCSEXP,FSNETINC,FSWAGES,FSERNDE2,TPOV,FSNELDER,WRK_POOR,FSUNEARN,FSUSIZE,FSDIS,FSGA,SHELDED,FSSSI,FSEARN,LIQRESOR,CAT_ELIG,VEHICLEA,FSVEHAST
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
62.0,196.0,0.0,114.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,62.0,310.0,196.0,1.0,0.0,114.0,0.0,0.0,28.0,0.0,0.0,310.0,2.0,0.0,0.0,62.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,400.0,0.0,0.0,0.0,2.0,1.0,0.0
227.0,201.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,227.0,0.0,361.0,0.0,0.0,282.0,0.0,0.0,79.0,1.0,0.0,643.0,1.0,0.0,0.0,228.0,45.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
144.0,201.0,146.0,531.0,0.0,0.0,146.0,0.0,0.0,0.0,3.0,144.0,0.0,424.0,0.0,0.0,532.0,732.0,219.0,69.0,0.0,1.0,224.0,3.0,0.0,0.0,144.0,0.0,732.0,0.0,2.0,1.0,0.0
112.0,201.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,112.0,310.0,246.0,1.0,0.0,64.0,0.0,0.0,28.0,0.0,0.0,310.0,2.0,0.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.0
51.0,185.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,0.0,185.0,0.0,0.0,46.0,0.0,0.0,28.0,0.0,0.0,231.0,1.0,0.0,231.0,52.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,417.0,0.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,417.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,134.0,0.0,733.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,733.0,0.0,0.0,106.0,1.0,0.0,867.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,139.0,166.0,527.0,0.0,0.0,167.0,0.0,0.0,0.0,4.0,0.0,0.0,305.0,1.0,0.0,528.0,0.0,166.0,50.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,833.0,0.0,2.0,1.0,0.0
0.0,134.0,64.0,414.0,0.0,1.0,64.0,0.0,0.0,0.0,3.0,0.0,290.0,198.0,1.0,0.0,414.0,322.0,64.0,44.0,0.0,1.0,290.0,3.0,0.0,0.0,0.0,0.0,322.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
75.0,201.0,140.0,938.0,0.0,0.0,140.0,0.0,0.0,0.0,2.0,75.0,0.0,349.0,0.0,0.0,974.0,700.0,210.0,120.0,0.0,1.0,623.0,2.0,1.0,0.0,76.0,623.0,700.0,0.0,2.0,1.0,0.0
0.0,134.0,0.0,176.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,310.0,134.0,1.0,0.0,176.0,0.0,0.0,28.0,0.0,0.0,310.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
35.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,2.0,417.0,169.0,551.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,169.0,2.0,0.0,0.0,417.0,0.0,0.0,25.0,1.0,1.0,0.0
30.0,164.0,0.0,690.0,308.0,1.0,0.0,0.0,0.0,0.0,2.0,30.0,231.0,164.0,1.0,0.0,690.0,0.0,0.0,78.0,0.0,0.0,854.0,2.0,1.0,0.0,30.0,623.0,0.0,308.0,1.0,1.0,0.0
0.0,186.0,133.0,1463.0,0.0,1.0,133.0,0.0,0.0,0.0,6.0,0.0,493.0,319.0,2.0,0.0,1464.0,667.0,133.0,80.0,0.0,1.0,1116.0,6.0,1.0,0.0,0.0,623.0,667.0,0.0,1.0,1.0,0.0
0.0,134.0,0.0,255.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,389.0,134.0,1.0,0.0,255.0,0.0,0.0,28.0,0.0,0.0,389.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,134.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,134.0,0.0,0.0,800.0,0.0,0.0,85.0,2.0,0.0,934.0,2.0,0.0,0.0,0.0,934.0,0.0,0.0,1.0,1.0,0.0
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,100.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0,1.0,0.0
417.0,157.0,234.0,385.0,0.0,0.0,234.0,0.0,0.0,0.0,3.0,417.0,0.0,785.0,1.0,0.0,385.0,1170.0,307.0,85.0,0.0,1.0,0.0,3.0,0.0,0.0,417.0,0.0,1170.0,0.0,2.0,1.0,0.0
50.0,212.0,323.0,1312.0,0.0,1.0,323.0,0.0,0.0,0.0,5.0,50.0,231.0,535.0,0.0,0.0,1313.0,1617.0,373.0,95.0,0.0,1.0,231.0,5.0,0.0,0.0,51.0,0.0,1617.0,0.0,1.0,1.0,0.0
0.0,162.0,376.0,1345.0,1671.0,0.0,377.0,1200.0,0.0,4.0,5.0,0.0,0.0,538.0,0.0,0.0,1346.0,1884.0,376.0,97.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1884.0,471.0,2.0,1.0,0.0
0.0,134.0,229.0,784.0,0.0,0.0,230.0,0.0,0.0,0.0,2.0,0.0,0.0,363.0,1.0,0.0,785.0,1148.0,229.0,104.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1148.0,0.0,2.0,1.0,0.0
250.0,0.0,96.0,0.0,3.0,0.0,96.0,0.0,0.0,0.0,1.0,417.0,0.0,647.0,1.0,0.0,0.0,480.0,0.0,59.0,0.0,1.0,0.0,1.0,0.0,0.0,417.0,0.0,480.0,3.0,2.0,1.0,0.0
29.0,163.0,0.0,751.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,163.0,0.0,0.0,751.0,0.0,0.0,112.0,1.0,0.0,914.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,134.0,0.0,1164.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,134.0,0.0,0.0,1164.0,0.0,0.0,118.0,0.0,0.0,1298.0,2.0,1.0,0.0,0.0,385.0,0.0,0.0,1.0,1.0,0.0
0.0,134.0,0.0,176.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,310.0,134.0,0.0,0.0,176.0,0.0,0.0,28.0,0.0,0.0,310.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,162.0,342.0,1206.0,0.0,0.0,342.0,0.0,0.0,0.0,5.0,0.0,0.0,504.0,0.0,0.0,1206.0,1710.0,342.0,88.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1710.0,0.0,2.0,1.0,0.0
303.0,201.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,303.0,0.0,437.0,2.0,0.0,30.0,0.0,0.0,42.0,0.0,0.0,467.0,2.0,0.0,0.0,303.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,134.0,257.0,738.0,0.0,1.0,257.0,0.0,0.0,0.0,3.0,0.0,16.0,563.0,1.0,0.0,738.0,1285.0,257.0,94.0,0.0,1.0,16.0,3.0,0.0,0.0,0.0,0.0,1285.0,0.0,1.0,1.0,0.0
176.0,133.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,244.0,310.0,378.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,310.0,2.0,0.0,0.0,244.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,134.0,275.0,967.0,599.0,0.0,275.0,0.0,0.0,0.0,3.0,0.0,0.0,409.0,1.0,0.0,967.0,1376.0,275.0,99.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1376.0,599.0,2.0,1.0,0.0
385.0,208.0,0.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,385.0,0.0,524.0,0.0,0.0,608.0,0.0,0.0,68.0,0.0,0.0,1132.0,4.0,0.0,0.0,386.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,76.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,50.0,0.0,205.0,0.0,0.0,0.0,105.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,0.0,105.0,0.0,2.0,1.0,0.0
55.0,189.0,0.0,898.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0,0.0,189.0,0.0,0.0,898.0,0.0,0.0,79.0,0.0,0.0,1087.0,3.0,0.0,0.0,55.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,417.0,0.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,417.0,0.0,0.0,0.0,2.0,1.0,0.0
37.0,171.0,130.0,351.0,0.0,0.0,131.0,0.0,0.0,0.0,3.0,37.0,0.0,301.0,1.0,0.0,353.0,654.0,167.0,47.0,0.0,1.0,0.0,3.0,0.0,0.0,38.0,0.0,654.0,0.0,2.0,1.0,0.0
0.0,134.0,0.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,134.0,0.0,0.0,657.0,0.0,0.0,72.0,0.0,0.0,791.0,2.0,1.0,0.0,0.0,455.0,0.0,0.0,2.0,1.0,0.0
0.0,139.0,222.0,747.0,0.0,0.0,221.0,0.0,0.0,0.0,4.0,0.0,0.0,361.0,1.0,0.0,749.0,1110.0,222.0,67.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1110.0,0.0,2.0,1.0,0.0
417.0,222.0,113.0,69.0,123.0,0.0,114.0,0.0,0.0,1.0,5.0,417.0,0.0,713.0,1.0,0.0,70.0,568.0,148.0,40.0,0.0,1.0,215.0,5.0,0.0,0.0,417.0,0.0,568.0,123.0,2.0,1.0,0.0
327.0,201.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,327.0,0.0,461.0,0.0,0.0,182.0,0.0,0.0,79.0,0.0,0.0,643.0,1.0,1.0,0.0,328.0,70.0,0.0,0.0,1.0,1.0,0.0
0.0,134.0,0.0,730.0,494.0,0.0,0.0,0.0,120.0,0.0,1.0,0.0,0.0,236.0,0.0,0.0,731.0,0.0,0.0,118.0,1.0,0.0,967.0,1.0,0.0,0.0,0.0,0.0,0.0,494.0,2.0,1.0,0.0
0.0,162.0,369.0,1315.0,1969.0,0.0,369.0,0.0,0.0,0.0,5.0,0.0,0.0,531.0,1.0,0.0,1316.0,1847.0,369.0,95.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1847.0,1969.0,2.0,1.0,0.0
137.0,201.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,271.0,0.0,0.0,352.0,0.0,0.0,76.0,0.0,0.0,623.0,1.0,1.0,0.0,138.0,623.0,0.0,0.0,1.0,1.0,0.0
153.0,201.0,40.0,139.0,91.0,0.0,40.0,0.0,0.0,1.0,2.0,153.0,0.0,327.0,0.0,0.0,140.0,0.0,60.0,42.0,0.0,1.0,267.0,2.0,0.0,0.0,154.0,0.0,200.0,91.0,2.0,1.0,0.0
0.0,162.0,126.0,967.0,0.0,0.0,126.0,0.0,0.0,0.0,5.0,0.0,0.0,288.0,2.0,0.0,967.0,632.0,126.0,64.0,0.0,1.0,623.0,5.0,1.0,0.0,0.0,623.0,632.0,0.0,2.0,1.0,0.0
0.0,134.0,272.0,956.0,0.0,0.0,273.0,0.0,0.0,0.0,3.0,0.0,0.0,406.0,0.0,0.0,957.0,1363.0,272.0,98.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1363.0,0.0,2.0,1.0,0.0
0.0,134.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,134.0,0.0,0.0,489.0,0.0,0.0,57.0,0.0,0.0,623.0,2.0,1.0,0.0,0.0,623.0,0.0,0.0,2.0,1.0,0.0
152.0,201.0,0.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,152.0,48.0,286.0,1.0,0.0,43.0,0.0,0.0,24.0,0.0,0.0,329.0,3.0,0.0,0.0,153.0,0.0,0.0,0.0,1.0,1.0,0.0
279.0,201.0,277.0,650.0,0.0,0.0,278.0,0.0,0.0,0.0,3.0,279.0,0.0,779.0,2.0,0.0,610.0,1389.0,415.0,100.0,0.0,1.0,0.0,3.0,0.0,0.0,280.0,0.0,1389.0,0.0,2.0,1.0,0.0
417.0,177.0,0.0,296.0,876.0,0.0,0.0,0.0,0.0,0.0,3.0,417.0,0.0,551.0,0.0,0.0,296.0,0.0,0.0,61.0,0.0,0.0,847.0,3.0,0.0,0.0,417.0,0.0,0.0,876.0,2.0,1.0,0.0
417.0,168.0,265.0,510.0,0.0,0.0,265.0,0.0,0.0,0.0,3.0,417.0,0.0,816.0,1.0,0.0,511.0,1327.0,365.0,96.0,0.0,1.0,0.0,3.0,0.0,0.0,417.0,0.0,1327.0,0.0,2.0,1.0,0.0
169.0,201.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,169.0,313.0,303.0,2.0,0.0,10.0,0.0,0.0,23.0,0.0,0.0,313.0,3.0,0.0,0.0,170.0,0.0,0.0,0.0,1.0,1.0,0.0
195.0,208.0,43.0,138.0,0.0,0.0,43.0,0.0,0.0,1.0,4.0,195.0,0.0,377.0,1.0,0.0,138.0,215.0,64.0,31.0,0.0,1.0,300.0,4.0,0.0,0.0,196.0,0.0,215.0,0.0,2.0,1.0,0.0
287.0,243.0,273.0,645.0,0.0,0.0,273.0,0.0,0.0,0.0,5.0,287.0,0.0,722.0,3.0,0.0,645.0,1367.0,410.0,70.0,0.0,1.0,0.0,5.0,0.0,0.0,287.0,0.0,1367.0,0.0,2.0,1.0,0.0
49.0,183.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,183.0,0.0,0.0,440.0,0.0,0.0,76.0,1.0,0.0,623.0,1.0,0.0,0.0,50.0,623.0,0.0,0.0,1.0,1.0,0.0
662.0,208.0,0.0,211.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,662.0,389.0,801.0,0.0,0.0,211.0,0.0,0.0,61.0,0.0,0.0,1012.0,4.0,1.0,0.0,662.0,623.0,0.0,0.0,1.0,1.0,0.0
0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,134.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,75.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,139.0,21.0,707.0,0.0,1.0,22.0,0.0,0.0,0.0,4.0,0.0,139.0,162.0,2.0,0.0,708.0,108.0,21.0,52.0,0.0,1.0,762.0,4.0,1.0,0.0,0.0,623.0,108.0,0.0,1.0,1.0,0.0
325.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,417.0,0.0,556.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,464.0,4.0,0.0,0.0,417.0,0.0,0.0,1.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,162.0,252.0,1487.0,396.0,0.0,253.0,0.0,0.0,1.0,5.0,0.0,0.0,414.0,0.0,0.0,1487.0,1263.0,252.0,97.0,0.0,1.0,638.0,5.0,1.0,0.0,0.0,200.0,1263.0,396.0,2.0,1.0,0.0
186.0,0.0,80.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,417.0,0.0,631.0,0.0,0.0,0.0,400.0,0.0,36.0,0.0,1.0,0.0,2.0,0.0,0.0,417.0,0.0,400.0,0.0,2.0,1.0,0.0
218.0,208.0,60.0,507.0,138.0,0.0,61.0,0.0,0.0,0.0,4.0,218.0,0.0,417.0,0.0,0.0,509.0,303.0,90.0,56.0,0.0,1.0,623.0,4.0,1.0,0.0,219.0,623.0,303.0,138.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,134.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,610.0,0.0,0.0,91.0,1.0,0.0,744.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
328.0,201.0,54.0,20.0,0.0,1.0,54.0,0.0,0.0,0.0,2.0,328.0,264.0,516.0,0.0,0.0,20.0,0.0,81.0,49.0,0.0,1.0,264.0,2.0,0.0,0.0,328.0,0.0,272.0,0.0,1.0,1.0,0.0
0.0,162.0,130.0,805.0,0.0,0.0,131.0,0.0,447.0,0.0,5.0,0.0,0.0,292.0,0.0,0.0,805.0,0.0,130.0,56.0,0.0,1.0,447.0,5.0,0.0,0.0,0.0,0.0,650.0,0.0,2.0,1.0,0.0
427.0,201.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,427.0,0.0,561.0,0.0,0.0,82.0,0.0,0.0,79.0,0.0,0.0,643.0,1.0,1.0,0.0,428.0,289.0,0.0,0.0,1.0,1.0,0.0
339.0,243.0,0.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,339.0,548.0,501.0,3.0,0.0,47.0,0.0,0.0,28.0,0.0,0.0,548.0,5.0,0.0,0.0,339.0,0.0,0.0,0.0,1.0,1.0,0.0
193.0,243.0,273.0,685.0,0.0,0.0,273.0,0.0,0.0,0.0,5.0,193.0,0.0,680.0,0.0,0.0,685.0,1365.0,410.0,70.0,0.0,1.0,0.0,5.0,0.0,0.0,193.0,0.0,1365.0,0.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,236.0,0.0,0.0,0.0,2.0,1.0,0.0
175.0,201.0,0.0,701.0,0.0,0.0,0.0,0.0,56.0,0.0,2.0,175.0,0.0,309.0,0.0,0.0,701.0,0.0,0.0,92.0,2.0,0.0,1010.0,2.0,0.0,0.0,175.0,212.0,0.0,0.0,1.0,1.0,0.0
5.0,139.0,146.0,447.0,0.0,0.0,147.0,0.0,0.0,0.0,3.0,5.0,0.0,285.0,0.0,0.0,449.0,734.0,151.0,53.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0,734.0,0.0,2.0,1.0,0.0
95.0,201.0,161.0,418.0,240.0,0.0,162.0,0.0,0.0,1.0,2.0,95.0,0.0,390.0,0.0,0.0,419.0,809.0,242.0,74.0,0.0,1.0,0.0,2.0,0.0,0.0,95.0,0.0,809.0,240.0,2.0,1.0,0.0
259.0,159.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,2.0,301.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,393.0,2.0,1.0,0.0,302.0,0.0,0.0,80.0,2.0,1.0,0.0
0.0,134.0,100.0,268.0,0.0,0.0,101.0,0.0,0.0,0.0,3.0,0.0,0.0,234.0,2.0,0.0,269.0,503.0,100.0,36.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,503.0,0.0,2.0,1.0,0.0
0.0,162.0,225.0,1194.0,115.0,0.0,225.0,0.0,0.0,0.0,5.0,0.0,0.0,432.0,3.0,0.0,1195.0,1127.0,225.0,83.0,0.0,1.0,500.0,5.0,0.0,0.0,0.0,0.0,1127.0,115.0,2.0,1.0,0.0
0.0,134.0,128.0,431.0,0.0,1.0,128.0,0.0,0.0,1.0,2.0,0.0,52.0,262.0,1.0,0.0,431.0,641.0,128.0,63.0,0.0,1.0,52.0,2.0,0.0,0.0,0.0,0.0,641.0,0.0,1.0,1.0,0.0
483.0,201.0,0.0,713.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,483.0,0.0,617.0,1.0,0.0,714.0,0.0,0.0,96.0,0.0,0.0,1331.0,3.0,1.0,0.0,484.0,224.0,0.0,0.0,2.0,1.0,0.0
129.0,201.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,129.0,0.0,263.0,0.0,0.0,380.0,0.0,0.0,79.0,1.0,0.0,643.0,1.0,0.0,0.0,130.0,411.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
327.0,243.0,240.0,187.0,0.0,0.0,241.0,0.0,0.0,1.0,5.0,327.0,0.0,1016.0,0.0,287.0,188.0,1204.0,360.0,62.0,0.0,1.0,0.0,5.0,0.0,0.0,328.0,0.0,1204.0,0.0,2.0,1.0,0.0
47.0,186.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,47.0,310.0,186.0,1.0,0.0,124.0,0.0,0.0,19.0,0.0,0.0,310.0,4.0,0.0,0.0,186.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,417.0,0.0,603.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,417.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,134.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,134.0,0.0,0.0,212.0,0.0,0.0,31.0,0.0,0.0,346.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,134.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.0,0.0,0.0,489.0,0.0,0.0,76.0,0.0,0.0,623.0,1.0,1.0,0.0,0.0,623.0,0.0,0.0,1.0,1.0,0.0
591.0,279.0,275.0,948.0,0.0,0.0,276.0,0.0,0.0,0.0,11.0,591.0,0.0,1052.0,2.0,0.0,950.0,1379.0,412.0,55.0,0.0,1.0,623.0,11.0,1.0,0.0,592.0,623.0,1379.0,0.0,2.0,1.0,0.0
316.0,201.0,178.0,220.0,254.0,0.0,178.0,0.0,0.0,0.0,3.0,316.0,0.0,669.0,1.0,0.0,221.0,890.0,267.0,64.0,0.0,1.0,0.0,3.0,0.0,0.0,317.0,0.0,890.0,254.0,2.0,1.0,0.0
0.0,134.0,180.0,1256.0,0.0,0.0,181.0,0.0,0.0,1.0,3.0,0.0,0.0,314.0,0.0,0.0,1257.0,903.0,180.0,114.0,0.0,1.0,668.0,3.0,1.0,0.0,0.0,618.0,903.0,0.0,2.0,1.0,0.0
417.0,188.0,309.0,646.0,0.0,0.0,310.0,0.0,0.0,0.0,3.0,417.0,0.0,901.0,1.0,0.0,647.0,1548.0,451.0,112.0,0.0,1.0,0.0,3.0,0.0,0.0,417.0,0.0,1548.0,0.0,2.0,1.0,0.0
148.0,279.0,357.0,1717.0,0.0,0.0,357.0,0.0,0.0,0.0,6.0,148.0,0.0,691.0,1.0,0.0,1719.0,1787.0,505.0,108.0,0.0,1.0,623.0,6.0,1.0,0.0,149.0,623.0,1787.0,0.0,2.0,1.0,0.0
318.0,201.0,127.0,114.0,0.0,0.0,127.0,0.0,0.0,0.0,2.0,318.0,0.0,610.0,0.0,0.0,213.0,636.0,190.0,75.0,0.0,1.0,187.0,2.0,0.0,0.0,417.0,0.0,636.0,0.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,134.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
362.0,201.0,180.0,226.0,0.0,0.0,181.0,0.0,0.0,0.0,1.0,362.0,0.0,676.0,0.0,0.0,227.0,903.0,270.0,111.0,0.0,1.0,0.0,1.0,0.0,0.0,363.0,0.0,903.0,0.0,2.0,1.0,0.0
331.0,201.0,51.0,670.0,0.0,0.0,51.0,0.0,0.0,0.0,2.0,331.0,0.0,516.0,0.0,0.0,671.0,196.0,77.0,108.0,0.0,1.0,930.0,2.0,0.0,0.0,331.0,0.0,257.0,0.0,2.0,1.0,0.0
